sentence	label
[CLS]  Où la rivière San Diego s'est-elle jadis jetée ?  [SEP]  Le centre-ville de San Diego est situé sur la baie de San Diego. Le parc Balboa englobe plusieurs mesas et canyons au nord-est, entourés de communautés urbaines plus anciennes et denses, dont Hillcrest et North Park. À l'est et au sud-est, se trouvent City Heights, le College Area et le sud-est de San Diego. Au nord, se trouvent Mission Valley et Interstate 8. Les communautés au nord de la vallée et de l'autoroute, et au sud de Marine Corps Air Station Miramar, comprennent Clairemont, Kearny Mesa, Tierrasanta et Navajo. Au nord de Miramar se trouvent les banlieues nord de Mira Mesa, Scripps Ranch, Rancho Peñasquitos et Rancho Bernardo. La partie nord-est de la ville comprend Lake Hodges et la vallée de San Pasqual, qui	1
[CLS]  Quand les approches antérieures de la traduction sont-elles encore pertinentes pour les historiens ?  [SEP]  La traduction arabe s'est développée après la création de l'alphabet arabe au Ve siècle et a pris beaucoup d'importance avec la montée de l'islam et des empires islamiques. La traduction arabe s'est d'abord concentrée sur la politique, rendant les documents diplomatiques persans, grecs, même chinois et indiens en arabe. Elle s'est ensuite concentrée sur la traduction d'œuvres grecques et persanes classiques, ainsi que de certains textes chinois et indiens, en arabe pour l'étude savante dans les principaux centres d'apprentissage islamiques, comme Al-Karaouine (Fès, Maroc), Al-Azhar (Le Caire, Égypte) et Al-Nizamiyya de Bagdad. Sur le plan théorique, la traduction arabe s'est largement inspirée des traditions antérieures du Proche-Orient ainsi que des traditions grecques et perses plus contemporaines.	1
[CLS]  Les oiseaux vivent sur combien de continents ?  [SEP]  Les oiseaux vivent et se reproduisent dans la plupart des habitats terrestres et sur les sept continents, atteignant leur extrémité méridionale dans les colonies de reproduction du pétrel des neiges jusqu'à 440 kilomètres (270 mi) à l'intérieur des terres en Antarctique. La plus grande diversité d'oiseaux se trouve dans les régions tropicales. On croyait auparavant que cette grande diversité était le résultat de taux de spéciation plus élevés dans les tropiques, mais des études récentes ont révélé des taux de spéciation plus élevés dans les hautes latitudes qui étaient compensés par des taux d'extinction plus élevés que dans les tropiques. Plusieurs familles d'oiseaux se sont adaptées à la vie à la fois dans les océans du monde et dans les tropiques, certaines espèces d'oiseaux de mer débarquant seulement pour se reproduire et certains manchots plongeant jusqu'à 300 mètres (980 pi).	0
[CLS]  Qui a le premier laboratoire entièrement dédié à la psychologie ?  [SEP]  La fin du XIXe siècle marque le début de la psychologie en tant qu'entreprise scientifique. L'année 1879 est généralement considérée comme le début de la psychologie en tant que domaine d "études indépendant. Cette année-là, Wilhelm Wundt fonde le premier laboratoire consacré exclusivement à la recherche psychologique (à Leipzig). Parmi les autres premiers collaborateurs importants dans ce domaine, citons Hermann Ebbinghaus (pionnier de l" étude de la mémoire), Ivan Pavlov (qui a découvert le conditionnement classique), William James et Sigmund Freud. L'influence de Freud a été énorme, bien qu'elle ait été davantage une icône culturelle qu'une force en psychologie scientifique.	0
[CLS]  Où est l'abbaye de Saint-Martial ?  [SEP]  Seuls quelques vestiges prouvent que les mosaïques étaient encore utilisées au début du Moyen Âge. L'abbaye de Saint-Martial à Limoges, lieu de pèlerinage important à l'origine, a été totalement démolie pendant la Révolution française, à l'exception de sa crypte qui a été redécouverte dans les années 60. On a mis au jour un panneau de mosaïque qui date du IXe siècle. Il utilise de façon quelque peu incongrue des cubes de verre doré et de marbre vert profond, probablement pris sur des trottoirs anciens. Il pourrait en être de même avec la mosaïque du début du IXe siècle trouvée sous la basilique de Saint-Quentin en Picardie, où des motifs anciens sont copiés mais en n'utilisant que des couleurs simples. Les mosaïques de la cathédrale de Saint-Jean à Lyon ont été datées au XIe siècle parce qu'elles utilisent les mêmes couleurs simples	0
[CLS]  Quel est le nom du fils de Chen Zheng ?  [SEP]  En 677 (sous le règne de l'empereur Gaozong), Chen Zheng et son fils Chen Yuanguang conduisirent une expédition militaire pour pacifier la rébellion de Fujian. Ils s'installèrent à Zhangzhou et amenèrent à Zhangzhou la phonologie du chinois moyen du nord au 7ème siècle ; En 885 (sous le règne de l'empereur Xizong de Tang), les deux frères Wang Chao et Wang Shenzhi conduisirent une expédition militaire pour pacifier la rébellion de Huang Chao et amenèrent à Zhangzhou la phonologie du chinois moyen communément parlée dans le nord de la Chine. Ces deux vagues de migrations du nord amenèrent généralement la langue du chinois moyen du nord dans la région de Fujian. Celle-ci évolua ensuite vers le dialecte de Zhangzhou.	0
[CLS]  Qu'est-ce que la Fiesta de los Vaqueros ?  [SEP]  La procession, qui se déroule au coucher du soleil, consiste en un défilé non motorisé qui traverse le centre-ville de Tucson et qui comprend de nombreux chars allégoriques, sculptures et monuments commémoratifs auxquels la collectivité est encouragée à participer. Le défilé est suivi de spectacles sur une scène extérieure, qui se terminent par l'incendie d'une urne dans laquelle des prières écrites ont été recueillies auprès des participants et des spectateurs. L'événement est organisé et financé par l'organisme artistique sans but lucratif Many Mouths One Stomach, avec l'aide de nombreux bénévoles et des dons du public et des entreprises locales.	1
[CLS]  Quand est-elle devenue la première filiale de NBC ?  [SEP]  En 1981, d'importants tronçons du service ferroviaire régional de la SEPTA vers les banlieues les plus éloignées de Philadelphie ont été abandonnés en raison d'un manque de financement. Plusieurs projets ont été proposés pour étendre le service ferroviaire à ces régions, mais le manque de financement a de nouveau été le principal obstacle à la mise en œuvre, notamment le projet de métro Schuylkill Valley jusqu'à Wyomissing (Pennsylvanie) et le prolongement de la ligne Media / Elwyn jusqu'à Wawa (Pennsylvanie).	1
[CLS]  Quel état mental est le fondement de la moralité selon le Coran ?  [SEP]  L'astrophysicienne Nidhal Guessoum, tout en étant très critique des prétentions pseudo-scientifiques faites sur le Coran, a souligné l'encouragement pour les sciences que le Coran fournit en développant "le concept de la connaissance". Il écrit : "Le Coran attire l'attention sur le danger de conjecturer sans preuve épidémiologique (Et suivez pas celle dont vous n'avez pas la connaissance (certaine) de... 17, 36) et dans plusieurs versets différents demande aux musulmans d'exiger des preuves (Dis : Apportez votre preuve si vous êtes véridique 2, 111), à la fois en matière de croyance théologique et en science naturelle". Guessoum cite Ghaleb Hasan sur la définition de "preuve" universelle selon le Quran étant "claire et forte... preuve convaincante ou argument". Aussi, une telle preuve ne peut pas s'appuyer sur un argument de l'autorité, cit	1
[CLS]  Quelle entité exploite Harborview ?  [SEP]  Les premiers tramways sont apparus en 1889 et ont joué un rôle déterminant dans la création d'un centre-ville relativement bien défini et de quartiers forts à la fin de leurs lignes. L'avènement de l'automobile sonna le glas du chemin de fer à Seattle. Le service ferroviaire à Tacoma, à Seattle, prit fin en 1929 et le service à Everett, à Seattle, prit fin en 1939, pour être remplacé par des automobiles bon marché circulant sur le réseau routier récemment mis en place. Les rails des rues de la ville furent pavés ou enlevés, et l'ouverture du réseau de trolleybus de Seattle mit fin au service de tramways à Seattle en 1941, ce qui laissa un vaste réseau d'autobus privés (plus tard publics) comme seul moyen de transport en commun dans la ville et dans toute la région.	1
[CLS]  Qu'est-ce qui a principalement ouvert les grandes plaines à la colonisation ?  [SEP]  Les chemins de fer ont ouvert les Grandes Plaines à la colonisation et, pour l'instant, il était possible d'expédier le blé et d'autres récoltes à faible coût vers les marchés urbains de l'Est et de l'Europe. Les terres de ferme étaient gratuites pour les colons américains. Les chemins de fer vendaient leurs terres à bas prix aux immigrants dans l'espoir qu'ils généreraient du trafic dès que les fermes seraient établies. Les immigrants affluaient, surtout d'Allemagne et de Scandinavie. Dans les plaines, très peu d'hommes célibataires tentaient d'exploiter une ferme ou un ranch par eux-mêmes ; ils comprenaient clairement la nécessité d'avoir une femme qui travaillait fort et de nombreux enfants pour s'occuper des nombreuses tâches, y compris l'éducation des enfants, l'alimentation et les vêtements de la famille, la gestion des travaux ménagers, l'alimentation des employés et, surtout après les années 1930, les formalités administratives et les détails financiers. Au cours des premières années de la colonisation	0
[CLS]  Combien de sujets ont été jugés les meilleurs sur le plan de la qualité de la recherche internationalement reconnue ?  [SEP]  Imperial College Healthcare NHS Trust a été créé le 1er octobre 2007 par la fusion des hôpitaux Hammersmith NHS Trust (Charing Cross Hospital, Hammersmith Hospital et Queen Charlotte and Chelsea Hospital) et St Mary's NHS Trust (St. Mary's Hospital et Western Eye Hospital) avec la faculté de médecine de l'Imperial College London. Il s'agit d'un centre universitaire des sciences de la santé qui gère cinq hôpitaux : Charing Cross Hospital, Queen Charlotte and Chelsea Hospital, Hammersmith Hospital, St Mary's Hospital et Western Eye Hospital.	1
[CLS]  Qu'est-ce que les Britanniques ont obtenu comme permis de construire ?  [SEP]  L'avion intercepteur (ou simplement intercepteur) est un type de chasseur conçu spécifiquement pour intercepter et détruire les aéronefs ennemis, en particulier les bombardiers, qui dépendent habituellement de capacités à haute vitesse et haute altitude. Un certain nombre d'intercepteurs à réaction tels que le F-102 Delta Dagger, le F-106 Delta Dart et le MiG-25 ont été construits au cours de la période commençant après la fin de la Seconde Guerre mondiale et se terminant à la fin des années 1960, lorsqu'ils ont perdu de leur importance en raison du transfert du rôle de bombardement stratégique aux ICBM. Invariablement, ce type se distingue des autres types d'avions de chasse par des vitesses plus élevées et des portées d'opération plus courtes, ainsi que par des charges utiles de munitions beaucoup plus réduites.	1
[CLS]  Quels organes devaient être remplacés par la milice populaire créée en 1988 ?  [SEP]  À la suite de l'attaque américaine de 1986, l'armée a été débarrassée d'éléments perçus comme déloyaux et, en 1988, Kadhafi a annoncé la création d'une milice populaire pour remplacer l'armée et la police. En 1987, la Libye a commencé à produire du gaz moutarde dans une installation de Rabta, tout en niant publiquement qu'il s'agissait de stocker des armes chimiques, et a tenté sans succès de mettre au point des armes nucléaires. Au cours de cette période, l'opposition islamiste nationale a également pris de l'ampleur et s'est transformée en groupes tels que les Frères musulmans et le Groupe islamique combattant libyen. Plusieurs tentatives d'assassinat contre Kadhafi ont été déjouées et, à son tour, en 1989, les forces de sécurité ont fait des descentes dans des mosquées considérées comme des centres de prêche contre-révolutionnaire. En octobre 1993, des éléments de l'armée de plus en plus marginalisée	0
[CLS]  Dans quel groupe les ligands de corruption sont-ils les plus communs ?  [SEP]  En chimie inorganique, les hydrures peuvent aussi servir de ligands pontants qui relient deux centres métalliques dans un complexe de coordination ; cette fonction est particulièrement courante dans les éléments du groupe 13, particulièrement dans les boranes (hydrures de bore) et les complexes d'aluminium ainsi que dans les carboranes regroupés.	0
[CLS]  Quelle amélioration von Neumann a-t-il constatée dans l'armement nucléaire ?  [SEP]  Von Neumann a poursuivi ses travaux sans interruption et est devenu, avec Edward Teller, l'un de ceux qui ont soutenu le projet de bombe à hydrogène. Il a ensuite collaboré avec Klaus Fuchs à la mise au point de la bombe et, en 1946, les deux ont déposé un brevet secret sur "l'amélioration des méthodes et des moyens d'utilisation de l'énergie nucléaire", qui décrivait un plan d'utilisation d'une bombe à fission pour comprimer le combustible issu de la fusion afin d'amorcer la fusion nucléaire. Le brevet Fuchs 大von Neumann utilisait l'implosion de radiation, mais pas de la même manière que celle utilisée dans ce qui est devenu la conception finale de la bombe à hydrogène, la conception de l'Ulam Teller. Leur travail a toutefois été incorporé dans le plan "George" de l'Opération Greenhouse, qui a été instructif pour tester des concepts qui ont été utilisés dans la conception finale. L'invention Fuch	0
[CLS]  Quel pourcentage des appels de support Dell ont été transférés ?  [SEP]  En 2006, Dell a reconnu qu'elle avait des problèmes avec le service à la clientèle, notamment le transfert de plus de 45 % des appels et les longs délais d'attente. Le blogue de Dell donne des détails sur la réponse : "Nous dépensons plus de 100 millions de dollars et beaucoup de sang, de sueur et de larmes de personnes talentueuses pour régler ce problème". Plus tard dans l'année, la société a augmenté ses dépenses pour le service à la clientèle à 150 millions de dollars. Malgré des investissements importants dans cet espace, Dell continue de faire face à l'examen du public, même le site Web de la société regorgeant de plaintes concernant le processus d'escalade des problèmes. [recherche originale ?]	0
[CLS]  Quel nom est officiellement utilisé politiquement ?  [SEP]  Les plus anciens artefacts archéologiques d'Iran, comme ceux qui ont été mis au jour sur les sites de Kashafrud et de Ganj Par, témoignent de la présence humaine en Iran depuis l'ère du Paléolithique inférieur, vers 800 000 av. J.-C. Les artefacts néandertaliens de la période du Paléolithique moyen, vers 200 000 av. J.-C., ont été découverts principalement dans la région de Zagros, sur des sites comme Warwasi et la grotte de Yafteh. [page nécessaire] Vers le 10e au 8e millénaire av. J.-C., les premières communautés agricoles comme le Golan de Chogha et Chogha Bonut ont commencé à s'épanouir en Iran, ainsi que Susa et Chogha Mish qui se sont développées dans la région de Zagros et aux alentours. [page nécessaire]	1
[CLS]  Qui a découvert la corrélation selon laquelle les membres du Congrès qui ont moins de couverture de la presse locale travaillent moins pour les personnes qui les ont élus ?  [SEP]  Une analyse de l "évolution des médias de masse aux Etats-Unis et en Europe depuis la Seconde Guerre mondiale a relevé des résultats mitigés de la croissance d'Internet :" La révolution numérique a été bonne pour la liberté d'expression [et] d'information [mais] a eu des effets mitigés sur la liberté de la presse " : elle a perturbé les sources traditionnelles de financement, et les nouvelles formes de journalisme sur Internet n'ont remplacé qu'une infime partie de ce qui a été perdu.	1
[CLS]  En quelle année MCA / Universal Home Video Inc. a été créé ?  [SEP]  Cinq ans plus tard, Matsushita a vendu une participation de 80 % dans MCA / Universal au distributeur canadien de boissons Seagram pour 5,7 milliards de dollars. Seagram a vendu sa participation dans DuPont pour financer cette expansion dans l'industrie du divertissement. Dans l'espoir de bâtir un empire du divertissement autour d'Universal, Seagram a acheté PolyGram en 1999 et d'autres propriétés de divertissement, mais les bénéfices fluctuants caractéristiques d'Hollywood ne pouvaient remplacer les revenus fiables tirés des actions précédemment détenues dans DuPont.	1
[CLS]  Que pensait Victoria de Lady Flora ?  [SEP]  En août et en septembre 1871, elle est gravement malade, souffrant d'un abcès au bras, que Joseph Lister réussit à vaporiser et à traiter avec son nouveau produit antiseptique à base d'acide carbolique. À la fin de novembre 1871, au plus fort du mouvement républicain, le prince de Galles contracte la fièvre typhoïde, maladie qui, croit-on, a tué son père, et Victoria craint la mort de son fils. À l'approche du dixième anniversaire de la mort de son mari, l'état de santé de son fils ne s'améliore pas et la détresse de Victoria continue. Pour se réjouir, Mother et son fils participent à un défilé public à Londres et à un grand service d'actions de grâces dans la cathédrale Saint-Paul, le 27 février 1872.	1
[CLS]  Qui a reçu la lettre de Frédéric du 12 décembre 1831 ?  [SEP]  Bien qu'on ne sache pas exactement quand Chopin a rencontré Liszt pour la première fois après son arrivée à Paris, le 12 décembre 1831, il mentionne dans une lettre à son ami Woyciechowski que "j'ai rencontré Rossini, Cherubini, Baillot, etc. aussi Kalkbrenner. On ne croirait pas à quel point j'étais curieux de Herz, Liszt, Hiller, etc.". Liszt était présent aux débuts parisiens de Chopin le 26 février 1832 à la Salle Pleyel, ce qui l'amena à faire la remarque suivante : "Les applaudissements les plus vifs ne semblaient pas suffire à notre enthousiasme en présence de ce talentueux musicien, qui a révélé une nouvelle phase de sentiment poétique associée à une innovation si heureuse dans la forme de son art.	0
[CLS]  Pourquoi les plantes carnivores seraient-elles difficiles à classer dans une pyramide alimentaire ?  [SEP]  De nombreux organismes (dont les êtres humains sont de bons exemples) se nourrissent à de multiples niveaux de la chaîne alimentaire, ce qui rend cette classification problématique. Un carnivore peut se nourrir à la fois de consommateurs secondaires et tertiaires, et ses proies peuvent elles-mêmes être difficiles à classifier pour les mêmes raisons. Les organismes carnivores et herbivores sont connus sous le nom d'omnivores. Même des herbivores comme le panda géant peuvent compléter leur régime alimentaire avec de la viande. La destruction des charognes constitue une partie importante du régime alimentaire de certains des prédateurs les plus redoutables. Les plantes carnivores seraient très difficiles à classer dans cette classification, car elles produisent leur propre nourriture, mais elles digèrent aussi tout ce qu'elles peuvent piéger. Les organismes qui mangent des détritivores ou des parasites seraient également difficiles à classifier de la sorte.	0
[CLS]  Quel groupe de personnes peut présenter une demande d'adhésion au FBI après l'âge de 37 ans ?  [SEP]  Le FBI a conservé des dossiers sur de nombreuses personnes, y compris des célébrités comme Elvis Presley, Frank Sinatra, John Denver, John Lennon, Jane Fonda, Groucho Marx, Charlie Chaplin, le groupe MC5, Lou Costello, Sonny Bono, Bob Dylan, Michael Jackson et Mickey Mantle. Les dossiers ont été recueillis pour diverses raisons. Certains des sujets ont fait l'objet d'une enquête en raison de leurs liens présumés avec le parti communiste (Charlie Chaplin et Groucho Marx) ou en relation avec les activités antiguerre pendant la guerre du Vietnam (John Denver, John Lennon et Jane Fonda). De nombreux dossiers de célébrités concernent des menaces ou des tentatives d'extorsion à leur endroit (Sonny Bono, John Denver, John Lennon, Elvis Presley, Michael Jackson, Mickey Mantle, Groucho Marx	1
[CLS]  Quels regroupements se sont formés en grands groupes monarchiques ?  [SEP]  A la fin de la période Rigvedic, la société aryenne commença à s "étendre de la région du nord-ouest du sous-continent indien à la plaine occidentale du Gange. Elle devint de plus en plus agricole et s'organisa socialement autour de la hiérarchie des quatre varnas, ou classes sociales. Cette structure sociale se caractérisa à la fois par une syncrétisation avec les cultures autochtones du nord de l'Inde, mais aussi par l'exclusion des peuples indigènes en qualifiant leurs occupations d'impures. Au cours de cette période, bon nombre des anciennes petites unités tribales et des chefferies commencèrent à se fondre en entités monarchiques au niveau de l" État.	0
[CLS]  Combien y a-t-il de stations de métro à Mexico ?  [SEP]  Mexico est desservie par le Sistema de Transporte Colectivo, un réseau de métro de 225,9 km (140 mi) qui est le plus grand d'Amérique latine. Les premiers tronçons ont été ouverts en 1969 et sont passés à 12 lignes avec 195 stations. Le métro est l'un des plus achalandés au monde qui transporte environ 4,5 millions de personnes chaque jour, surpassé seulement par les lignes de métro à Moscou (7,5 millions), Tokyo (5,9 millions) et New York (5,1 millions). Il est fortement subventionné et offre certains des tarifs les plus bas au monde, chaque trajet coûtant 5,00 pesos de 05h00 à minuit. Plusieurs stations présentent des objets d'art et d'architecture précolombiens qui ont été découverts pendant la construction du métro. [citation nécessaire] Cependant, le métro couvre moins de la moitié de la zone urbaine totale. Les stations de métro sont également différenciées par l'utilisation d'icônes	0
[CLS]  Les puritains sont décrits par Gourley comme quoi ?  [SEP]  Trois ans plus tôt, alors qu'il était membre du Christ's College, à Cambridge, il avait rompu ses liens avec l'Église anglicane. Élevé dans l'Église anglicane, il devint "puritain, séparatiste anglais, puis séparatiste baptiste", et termina ses jours de travail avec les mennonites. Il commença à rencontrer en Angleterre 60 Separatistes anglais 70, confrontés à un "grand danger". La persécution des non-conformistes religieux en Angleterre amena Smyth à s'exiler à Amsterdam avec d'autres séparatistes de la congrégation qu'il avait réunis dans le Lincolnshire, séparés de l'Église établie (anglican). Smyth et son partisan laïc, Thomas Helwys, avec eux, rompirent avec les autres exilés anglais parce que Smyth et Helwys étaient convaincus de devoir être baptisés comme croyants.	1
[CLS]  Quand Edmund Burke a-t-il obtenu son diplôme ?  [SEP]  Burke prétendait que les arguments de Bolingbroke contre la religion révélée pouvaient également s'appliquer à toutes les institutions sociales et civiles. Lord Chesterfield et l'évêque Warburton (et d'autres) pensaient au départ que l'ouvrage était véritablement une oeuvre de Bolingbroke plutôt qu'une satire. Toutes les critiques de l'ouvrage étaient positives, particulièrement celles qui appréciaient la qualité de l'écriture de Burke. Certains critiques ne remarquaient pas le caractère ironique du livre, ce qui amena Burke à déclarer dans la préface de la deuxième édition (1757) qu'il s'agissait d'une satire.	1
[CLS]  Qui est devenu chef des pompiers en novembre 2008 ?  [SEP]  Le service d'incendie de la ville de Charleston compte plus de 300 pompiers à temps plein. Ces pompiers travaillent au sein de 19 entreprises réparties dans toute la ville : 16 entreprises de moteurs, deux entreprises de tours et une entreprise d'échelles. Les divisions de la formation, du service des incendies, de l'exploitation et de l'administration sont les divisions du service. Le service fonctionne selon un horaire de 24 heures sur 24 et possède une cote ISO de classe 1 jusqu'à la fin de 2008, année où l'ISO l'a officiellement abaissé à la classe 3. Russell (Rusty) Thomas a été chef du service d'incendie jusqu'en juin 2008, et a été remplacé par le chef Thomas Carr en novembre 2008.	0
[CLS]  Résister à ce qui a poussé de nombreux scientifiques à poursuivre des bienfaiteurs privés ?  [SEP]  Jules César devint pontifex maximus avant d "être élu consul. Les augures lisaient la volonté des dieux et surveillaient le tracé des frontières comme le reflet de l'ordre universel, sanctionnant ainsi l'expansionnisme romain comme une question de destinée divine. Le triomphe romain était au cœur d'une procession religieuse au cours de laquelle le général victorieux manifestait sa piété et sa volonté de servir le bien public en consacrant une partie de son butin aux dieux, en particulier à Jupiter, qui incarnait un gouvernement juste. Résultat des guerres puniques (264 av.	1
[CLS]  En quelle année Hayek est-il venu à Londres ?  [SEP]  Avec l'aide de Mises, Hayek fonde et dirige l'Institut autrichien de recherche sur les cycles économiques à la fin des années 1920, avant de se joindre à la faculté de la London School of Economics (LSE) en 1931 à la demande de Lionel Robbins. Dès son arrivée à Londres, Hayek est rapidement reconnu comme l'un des théoriciens économiques de premier plan dans le monde, et son développement de l'économie des processus dans le temps et de la fonction de coordination des prix inspire les travaux novateurs de John Hicks, Abba Lerner et de nombreux autres dans le développement de la microéconomie moderne.	0
[CLS]  Quel endroit jadis rempli de passagers, de cales sèches et de trains est aujourd'hui une aire d'attente pour les nouvelles voitures ?  [SEP]  Southampton comptait autrefois un certain nombre de services de traversier vers le continent, avec des destinations telles que Saint-Sébastien, Lisbonne, Tanger et Casablanca. Un port de traversier a été construit dans les années 1960. Cependant, un certain nombre d'entre eux ont été relocalisés à Portsmouth et, en 1996, il n'y avait plus de traversiers en service à partir de Southampton, à l'exception des services vers l "île de Wight. Le terrain utilisé pour le port de Southampton a été vendu et un complexe commercial et résidentiel a été construit sur le site. Le quai Princess Alexandra a été converti en marina. Les aires d'accueil pour les nouvelles voitures remplissent maintenant les docks Eastern où se trouvaient autrefois les passagers, les cales sèches et les trains.	0
[CLS]  Combien de personnes ont assisté à un spectacle de Broadway au cours de la saison 2013-2014 ?  [SEP]  Quarante des théâtres de la ville, avec plus de 500 places chacun, sont collectivement connus sous le nom de Broadway, d'après la grande artère qui traverse le quartier des théâtres de Times Square, parfois appelée "The Great White Way". Selon The Broadway League, les spectacles de Broadway ont vendu environ 1,27 milliard de dollars de billets pour la saison 2013 / 2014, soit une augmentation de 11,4 % par rapport à 1,139 milliard de dollars pour la saison 2012 / 2013. La fréquentation en 2013 / 2014 était de 12,21 millions de spectateurs, soit une augmentation de 5,5 % par rapport aux 11,57 millions de spectateurs de la saison 2012 / 2013.	0
[CLS]  Quelle philosophie s'est formée à l'époque de l'Empire Gupta ?  [SEP]  L'Inde classique fait référence à la période où une grande partie du sous-continent indien a été réunifiée sous l'empire Gupta (vers 320 - 550 EC). Cette période a été appelée l'âge d'or de l'Inde et a été marquée par de nombreuses réalisations dans les domaines de la science, de la technologie, de l'ingénierie, de l'art, de la dialectique, de la littérature, de la logique, des mathématiques, de l'astronomie, de la religion et de la philosophie qui ont cristallisé les éléments de ce qui est généralement connu sous le nom de culture hindoue. Les chiffres hindous et arabes, un système numérique positionnel, ont pris naissance en Inde et ont ensuite été transmis à l'Occident par les Arabes. Les premiers chiffres hindous n'avaient que neuf symboles, jusqu'à 600 à 800 EC, lorsqu'un symbole de zéro a été développé pour le système numérique. La paix et la prospérité créées sous la direction de	0
[CLS]  Qui était le dernier dans l'effectif de la population ?  [SEP]  Les autres religions qui constituent un faible pourcentage sont le bouddhisme et le sikhisme. Les Lahaulis de Lahaul et de la région de Spiti sont principalement bouddhistes. Les Sikhs vivent principalement dans les villes et constituent 1,16 % de la population de l'État. Par exemple, ils constituent 10 % de la population du district d'Una, adjacent à l'État du Pendjab, et 17 % de celle de Shimla, la capitale de l'État. Les bouddhistes constituent 1,15 % de la population, principalement des autochtones et des membres de tribus de Lahaul et de Spiti, où ils constituent la majorité de 60 % de la population, et de Kinnaur, où ils constituent 40 % de la population, mais la majorité est constituée de réfugiés du Tibet. Les musulmans représentent légèrement 2,18 % de la population de l'Himachal Pradesh.	1
[CLS]  Selon la Déclaration de Delhi, qu'est-ce qui prévoit certains droits et libertés ?  [SEP]  En 1959, un rassemblement international de plus de 185 juges, avocats et professeurs de droit de 53 pays, réunis à New Delhi et prenant la parole en tant que Commission internationale de juristes, a fait une déclaration sur le principe fondamental de la primauté du droit. Il s'agissait de la Déclaration de Delhi, dans laquelle les participants ont déclaré que la primauté du droit implique certains droits et libertés, qu'elle implique un pouvoir judiciaire indépendant et qu'elle implique des conditions sociales, économiques et culturelles propices à la dignité humaine. La Déclaration de Delhi ne laissait toutefois pas entendre que le pouvoir législatif devait faire l'objet d'un examen judiciaire.	0
[CLS]  Quel était le nom du troisième disque de Kanye West ?  [SEP]  Le troisième album de West, Graduation, a fait l'objet d'une grande publicité lorsque sa date de sortie a placé West dans un concours de vente contre le rappeur 50 Cent's Curtis. Lors de leur sortie en septembre 2007, Graduation a largement dépassé Curtis, faisant ses débuts au numéro un du Billboard 200 des États-Unis et vendant 957 000 exemplaires dans sa première semaine. Graduation a de nouveau poursuivi la série de succès critiques et commerciaux par West, et le single principal de l'album, "Stronger", a remporté le rappeur son troisième succès numéro un. "Stronger", qui échantillonne le duo de la maison française Daft Punk, a été accrédité pour encourager d'autres artistes hip-hop à incorporer des éléments house et electronica dans leur musique, mais aussi pour jouer un rôle dans la renaissance de la musique disco et électro-infusée à la fin des années 2000. Ben Detrick	0
[CLS]  Quelle est la demi-vie du 72Zn ?  [SEP]  Plusieurs douzaines de radio-isotopes ont été caractérisés. 65Zn, dont la demi-vie est de 243,66 jours, est le plus long radioisotope, suivi de 72Zn avec une demi-vie de 46,5 heures. Zinc a 10 isomères nucléaires. 69mZn a la plus longue demi-vie, soit 13,76 heures. L'exposant m indique un isotope métastable. Le noyau d'un isotope métastable est dans un état excité et reviendra à l'état fondamental en émettant un photon sous la forme d'un rayon gamma. 61Zn a trois états excités et 73Zn en a deux. Les isotopes 65Zn, 71Zn, 77Zn et 78Zn n'ont chacun qu'un état excité.	0
[CLS]  Qu'est-ce qu'on appelait les tireurs d'élite irréguliers ottomans ?  [SEP]  En revanche, la frontière des Habsbourg s'était quelque peu stabilisée, une impasse provoquée par un durcissement des défenses des Habsbourg. La longue guerre contre l'Autriche des Habsbourg (1593-1606) a créé la nécessité d'un plus grand nombre d'infanterie ottomane équipée d'armes à feu, ce qui a entraîné un assouplissement de la politique de recrutement. Cela a contribué à des problèmes d'indiscipline et de rébellion pure et simple au sein du corps, qui n'ont jamais été entièrement résolus. Des tireurs d'élite irréguliers (Sekban) ont également été recrutés et, au moment de leur démobilisation, se sont transformés en brigandage dans les révoltes de Jelali (1595-1610), ce qui a engendré une anarchie généralisée en Anatolie à la fin du XVIe et au début du XVIIe siècle.	0
[CLS]  Quel mot signifiant "bas néerlandais" était parfois utilisé pour distinguer le néerlandais de la langue allemande ?  [SEP]  En néerlandais même, le régime est devenu inusité - bien que les plateaux soient encore utilisés pour les dialectes de transition limbourgeois-ripuariens dans le nord-est de la Belgique. Les Nederlands, le mot officiel néerlandais signifiant "néerlandais", ne se sont solidement établis qu'au XIXe siècle. Cette appellation avait été utilisée dès la fin du XVe siècle, mais a été concurrencée par la terminologie plus populaire des Nederduits, "bas néerlandais", pour plusieurs raisons. L'une d'elles était qu'elle reflétait une distinction avec les Hoogduits, "haut néerlandais", signifiant la langue parlée en Allemagne. Le Hoog a été abandonné plus tard, de sorte que le sens des Duits a été restreint pour faire référence à la langue allemande.	0
[CLS]  Quelle est la part revenant à l'agent public lorsqu'il est impliqué dans une affaire de corruption ?  [SEP]  Par exemple, supposons qu'un politicien soit chargé de choisir la façon de dépenser certains fonds publics. Il peut donner un contrat à une entreprise qui n'est pas le meilleur soumissionnaire, ou attribuer plus de fonds qu'elle ne le mérite. Dans ce cas, l'entreprise bénéficie et, en échange de la trahison du public, le fonctionnaire reçoit un paiement de ristourne, qui est une partie de la somme que l'entreprise a reçue. Cette somme elle-même peut représenter la totalité ou une partie de la différence entre le paiement réel (majoré) à l'entreprise et le prix (inférieur) fondé sur le marché qui aurait été payé si l'offre avait été concurrentielle.	0
